profile_id,fraud_type,is_fraud,m1_score,m1_risk_level,m1_flags,text_risk,m2a_target,combined_risk,combined_rank
ffb73823-9234-4ed7-bc76-216887ff949f,,False,0.1307,low,email_quality,0.6301015617511985,0,0.6784472876303169,6304.0
68ee7449-1c0e-41d2-b04a-1013412b07ca,,False,0.0,low,,0.5929050205828794,0,0.5929050205828794,46943.0
6ca0a922-6f17-47f3-bdbd-cb49e9965dad,,False,0.0711,low,email_quality,0.6261991451575144,0,0.6527763859368151,12536.0
bfb365a8-397b-42fe-afb5-1e9c226a3932,,False,0.0,low,,0.6293962921635009,0,0.6293962921635009,27179.0
e1ea7296-5804-42dc-a175-cf3737d0cd06,,False,0.0,low,,0.6018059224748491,0,0.6018059224748491,45707.0
8bd4e93a-c2f8-4a08-b8e8-b75be69d6040,,False,0.0,low,,0.6263172226540945,0,0.6263172226540945,29848.0
bc9f4ec2-f2d7-4fe8-9192-6ea3c52811fa,,False,0.0,low,,0.6267109951319572,0,0.6267109951319572,29501.0
22c222d1-3151-4dc3-8380-c93a9331c70c,,False,0.0,low,,0.610346992526939,0,0.610346992526939,42018.0
dd55b2fe-5465-4998-8245-6ce426406cce,,False,0.0,low,,0.6048072886722904,0,0.6048072886722904,44698.0
bbcd849a-9ed1-4d3b-af2c-c538c77db801,,False,0.0,low,,0.6189049260914901,0,0.6189049260914901,36040.0
3e7e9dec-67d0-46a0-8a73-21efa530fdee,coordinated_ring,True,0.0642,low,interaction_sparse_inconsistency,0.6149726960969457,0,0.6396914490075218,19568.0
20108a10-0ff8-4436-a60e-2125bae52c6e,,False,0.2474,low,education_salary,0.6202099157530923,0,0.7141699825957772,3116.0
657c84b2-7093-4910-bee2-490a3ccde985,,False,0.0,low,,0.6192400939967664,0,0.6192400939967664,35760.0
d755dc2c-943e-4217-9d88-884f494eb367,,False,0.0,low,,0.6021660314801442,0,0.6021660314801442,45626.0
5d742d0b-0b5c-4724-8be0-35396fe493af,,False,0.0,low,,0.6258461982350725,0,0.6258461982350725,30240.0
93046bd9-ce24-4142-8ad2-5f42fdf4995a,,False,0.0711,low,email_quality,0.6271359473178916,0,0.6536465814635894,12166.0
03752147-73ae-4f85-8c2e-675f42ff0c2e,template_bio,True,0.0,low,,0.7094851629758372,1,0.7094851629758372,3474.0
350fcd02-bed9-4481-be88-2bce1b6ccf26,,False,0.0,low,,0.6314843816669213,0,0.6314843816669213,25509.0
bce8469e-ccb2-4179-9e39-01c6cab3af2c,,False,0.0,low,,0.6362100954531437,0,0.6362100954531437,21900.0
e9bdf08d-e8e2-4271-aaed-1f2d9d2f8f1d,,False,0.0,low,,0.6249192502777656,0,0.6249192502777656,31071.0
6e9d870d-5d85-46cb-8c0d-6ae0561e9081,,False,0.0,low,,0.6162544303683773,0,0.6162544303683773,38052.0
18d70504-33bb-4434-9494-1aea913688ce,,False,0.1509,low,salary_profession,0.6422901045367785,0,0.6962685277621786,4443.0
d9d78381-1e9c-4ad8-b9c7-766bbceb6c7f,,False,0.0,low,,0.610304128560537,0,0.610304128560537,42039.0
c222fe50-8204-42f3-8072-0cb5a6848384,,False,0.0,low,,0.6108554835128396,0,0.6108554835128396,41697.0
78df1674-ff93-450d-bf6a-b84477fb05f2,,False,0.2474,low,education_salary,0.6030120896196519,0,0.7012268986477501,4060.0
9c971ac2-0253-4c60-a8fe-b14a68dca800,,False,0.152,low,salary_profession,0.4869259381626051,0,0.5649131955618891,48618.0
4ae49401-8e33-4a5d-bb8d-4e476d80cd42,,False,0.0,low,,0.6453296789810721,0,0.6453296789810721,16141.0
a2d14d80-752e-4cf3-8005-6353a0240169,,False,0.0,low,,0.6118936687571739,0,0.6118936687571739,41075.0
aa30d315-2ccb-44c9-919d-42f9280e952e,,False,0.0711,low,email_quality,0.6411082052927463,0,0.666625411896432,8286.0
b9fef58d-9a11-4ee6-a81a-0df6547e156f,,False,0.0,low,,0.4983849727987336,0,0.4983849727987336,49572.0
40b3164e-7fb1-4a07-b0fb-6cd033a489eb,multi,True,0.646,high,age_experience,0.660164919882414,1,0.8796983816383745,98.0
50ac08ff-5f4e-4a4a-afc5-0bb26f7b1fc9,,False,0.0,low,,0.635636604391489,0,0.635636604391489,22297.0
aa1c630b-a0f1-4c51-90de-fb230657f4f4,,False,0.0,low,,0.6294953967600558,0,0.6294953967600558,27092.0
3ea4f665-fc9b-44de-9666-5adbb0460fcf,,False,0.0711,low,email_quality,0.5966788338293056,0,0.6253549687440421,30677.0
457f07eb-baa7-408a-9a71-bbc41628e43e,,False,0.0,low,,0.618896041681192,0,0.618896041681192,36043.0
1344476e-64d8-48b1-a7ce-39c0cdd9081f,,False,0.0711,low,email_quality,0.6347177330334371,0,0.6606893022147597,9778.0
c06f3e2e-44cb-4e35-a216-52d802e2e241,,False,0.0,low,,0.6363967701317639,0,0.6363967701317639,21776.0
56b1f9af-923e-489e-9c88-b5e6bf06d820,,False,0.0,low,,0.6241558114902903,0,0.6241558114902903,31718.0
5ff62fc7-43a4-4533-bb44-4b95b99c9dd8,,False,0.0642,low,interaction_sparse_inconsistency,0.6269350632729158,0,0.6508858322107947,13331.0
02f7fd0b-dfce-412d-a47e-b4304509ff04,,False,0.0,low,,0.6409950481318923,0,0.6409950481318923,18733.0
d9249e35-85b2-4f05-9fea-6bc32478cffc,,False,0.0,low,,0.6309166330496423,0,0.6309166330496423,25949.0
6e0c83fb-bf2f-48bc-b62f-d83fedec2738,,False,0.0,low,,0.4509880663552851,0,0.4509880663552851,49788.0
886da1fc-ac7c-44d1-b56c-2b5f07da566a,,False,0.0,low,,0.6431613572287311,0,0.6431613572287311,17386.0
61b91814-45d6-4293-833b-53960a423194,,False,0.0,low,,0.6181680381457517,0,0.6181680381457517,36612.0
0fad7844-88fc-45b4-b40d-02f565aeadbb,,False,0.0,low,,0.6400810380831512,0,0.6400810380831512,19310.0
ad560ab4-7fcf-4c2b-9c15-7c6628ece926,,False,0.0711,low,email_quality,0.6226793322990712,0,0.6495068317726073,13970.0
c5df39d3-8e6e-4a4a-88a0-7101b1f539c5,,False,0.0,low,,0.6208461727061998,0,0.6208461727061998,34466.0
55f45e10-f374-4168-abf7-7d26c81fc04b,,False,0.0,low,,0.5839267450898127,0,0.5839267450898127,47282.0
9b47a2ef-84fa-4070-8972-8b449f75df5f,,False,0.0,low,,0.6540875580718286,0,0.6540875580718286,12000.0
c0d78c4d-1918-43c4-abe3-518ec292ed02,,False,0.0,low,,0.6340441528388856,0,0.6340441528388856,23502.0
48281d59-331a-4bb3-b68b-e8509f0ddeae,,False,0.3458,medium,education_salary,0.6249114379893139,0,0.7546170627326092,1077.0
667d4704-21fa-4ad1-8efc-30d1a6c9c857,multi,True,0.0,low,,0.7212124484655758,1,0.7212124484655758,2643.0
eb915b67-c988-4fdd-a7d4-b9c8585f121f,,False,0.0,low,,0.6103838142026776,0,0.6103838142026776,41999.0
3e9269f4-233f-4e7a-a245-53b7d770ddb8,,False,0.1439,low,salary_profession,0.6094771259902365,0,0.6656733675602415,8496.0
fc74f9ff-c1d1-4924-b674-bd9f8e46c76b,,False,0.0,low,,0.6407521861489351,0,0.6407521861489351,18884.0
85a11182-a6bd-44fc-8772-c1f8f1fe1e2a,,False,0.2495,low,salary_profession,0.6388754331113797,0,0.7289760125500906,2149.0
dfeca7c2-84a4-4a92-9dfd-865b50433bfe,,False,0.3427,medium,education_salary|interaction_sparse_inconsistency,0.6229460745094553,0,0.7521624547750649,1151.0
c8b36700-d7a2-45b8-89a9-09bdb1800936,,False,0.0,low,,0.6379879345197101,0,0.6379879345197101,20674.0
f93aaca9-99f8-4ccf-a9e2-fee696043f55,,False,0.0,low,,0.5472146526210636,0,0.5472146526210636,49024.0
c8ace768-2845-4463-b310-645b57787f1e,,False,0.0642,low,interaction_sparse_inconsistency,0.6257875111109852,0,0.64981195289766,13836.0
339dfdce-e53b-4ef8-bb6c-ca2b96f25256,,False,0.0642,low,interaction_sparse_inconsistency,0.6329016636577085,0,0.6564693768508836,11103.0
981fa612-23b8-4897-8fa4-cdd852edccab,,False,0.0,low,,0.6322356965697713,0,0.6322356965697713,24886.0
b9c1556e-0553-4337-9d09-5bbc22749066,,False,0.0,low,,0.6498921641770893,0,0.6498921641770893,13803.0
b897363c-06dd-4bd4-8920-da3cddd61ac4,,False,0.0711,low,email_quality,0.6183437001713034,0,0.6454794630891236,16059.0
1457de2e-abfb-4dce-815a-d629f31bae6b,,False,0.1149,low,interaction_sparse_inconsistency,0.6137929874208761,0,0.6581681731662175,10557.0
9acc3767-49b5-412f-a24e-abfe6f19856e,,False,0.0711,low,email_quality,0.38075523273664613,0,0.42478353568907057,49850.0
8c47338b-3f16-4527-a0e4-7ab04472593b,,False,0.2474,low,education_salary,0.6502125540406776,0,0.7367499681710139,1774.0
43aae6b9-f167-40f5-9f8a-a24afb56be8f,,False,0.0,low,,0.626661216404856,0,0.626661216404856,29543.0
c3eec5ab-fb9a-4fc7-9ebf-8e9bfd0410cc,,False,0.0711,low,email_quality,0.6159238534258398,0,0.6432316674472626,17350.0
1b2e871a-b559-4d70-9f45-695fddce3f59,,False,0.0,low,,0.6382190604480655,0,0.6382190604480655,20542.0
a54b90cb-c8e7-4f90-869e-b5f3529fa328,functional,True,0.4119,medium,education_profession|education_salary,0.6419568954062498,0,0.7894348501884154,440.0
8f5868fc-58da-485d-8f7a-d89629f74f91,multi,True,0.0,low,,0.5830252992199967,1,0.5830252992199967,47329.0
be71d950-1f52-4759-88b8-f4de32d9f292,,False,0.0,low,,0.5798106023899758,0,0.5798106023899758,47582.0
974c38c4-40e5-4fd5-8290-5022d6b72bad,,False,0.0642,low,interaction_sparse_inconsistency,0.6046763447887673,0,0.6300561234533284,26639.0
d015751c-319f-43bf-9346-0338a8ba2f74,template_bio,True,0.0,low,,0.6486606734593687,1,0.6486606734593687,14363.0
b2bd60b9-51a3-4c88-80ca-259fae40cc4c,,False,0.0,low,,0.629520572796255,0,0.629520572796255,27074.0
306e347c-e8db-4b78-af28-e81d07f75c1e,,False,0.0,low,,0.6180666373880288,0,0.6180666373880288,36694.0
c772c9b7-7388-4a02-9616-a10da9781570,,False,0.0,low,,0.6246783734627465,0,0.6246783734627465,31276.0
035c17bb-e256-497a-a224-12d33144b832,,False,0.0642,low,interaction_sparse_inconsistency,0.6259761754698255,0,0.6499885050046628,13756.0
24333cf9-fdb9-4d6a-83cd-6eadca046c09,,False,0.0,low,,0.6292668824891319,0,0.6292668824891319,27294.0
0aff47de-6afc-4af6-83fa-251aa417bb2c,,False,0.0,low,,0.6186590417603215,0,0.6186590417603215,36216.0
90730fc3-39c8-47c9-b62f-606b95f8e308,,False,0.0,low,,0.6101340915450817,0,0.6101340915450817,42145.0
2fc5b2f0-18f1-401e-a6a5-a639d9ccf1c8,,False,0.0642,low,interaction_sparse_inconsistency,0.6218833752932316,0,0.6461584625994061,15666.0
0e823950-3ab6-43eb-9438-5bb233d2f1d7,,False,0.0,low,,0.6233598452725719,0,0.6233598452725719,32385.0
cb746760-c391-4c08-84e7-c02410623546,,False,0.0,low,,0.5518411598617836,0,0.5518411598617836,48906.0
7debd22c-9d83-4134-ae82-232655c5d229,,False,0.0642,low,interaction_sparse_inconsistency,0.6086996413579795,0,0.6338211243827971,23670.0
1df234ca-b041-45ed-a850-5a56da0fba78,,False,0.0,low,,0.6132557031336469,0,0.6132557031336469,40176.0
39e66410-1670-4ebe-881f-d64f54f21805,,False,0.0,low,,0.6239627305856941,0,0.6239627305856941,31887.0
a18a39e0-50b9-4650-9b29-7441d30ba448,,False,0.0,low,,0.6236245281824808,0,0.6236245281824808,32157.0
0b88a027-e9dd-4fab-a03d-038b5683efcf,,False,0.0,low,,0.6171868630641129,0,0.6171868630641129,37369.0
d6a53449-7e75-47cc-a007-993ca26749c9,,False,0.0642,low,interaction_sparse_inconsistency,0.6197749243576709,0,0.6441853742139084,16799.0
31773bdd-275a-49e2-bed8-0c395c0ec6fb,,False,0.0,low,,0.6252335318140008,0,0.6252335318140008,30797.0
4a77cc91-3de9-44d4-b802-ec0a5621c554,,False,0.0,low,,0.6168296211129938,0,0.6168296211129938,37632.0
9103218b-5258-426e-b4b2-12c536335af7,,False,0.0711,low,email_quality,0.6147253427041974,0,0.642118370837929,18034.0
88839dc6-7b0f-4838-9a0f-74a70c01d71e,,False,0.0711,low,email_quality,0.6285005682540685,0,0.6549141778512042,11676.0
10270134-990b-4269-831e-ef1f5515fd73,,False,0.0,low,,0.6465616384455997,0,0.6465616384455997,15449.0
b993e504-a9aa-4843-b6a9-42a30927e66c,,False,0.0,low,,0.6163439245012124,0,0.6163439245012124,37992.0
0eba1902-0003-40b0-9c72-44b5d67b56b2,,False,0.0,low,,0.6186600330595421,0,0.6186600330595421,36214.0
e3ed1aca-eb2f-4f9a-8d6d-bac63d44f680,,False,0.0,low,,0.6139679342452009,0,0.6139679342452009,39687.0
8c357362-8c96-4fd8-ac0b-94723555a17a,functional,True,0.0,low,,0.5746333990435082,0,0.5746333990435082,48130.0
9e7c3a06-fc47-46c8-9c18-97e86772e953,,False,0.0,low,,0.6145155508203828,0,0.6145155508203828,39314.0
5fe1c55a-fa57-431c-8d8f-bfc611a039a2,,False,0.0642,low,interaction_sparse_inconsistency,0.6377905029760196,0,0.6610443526849592,9693.0
0ac56441-7513-4e62-8040-e8d3c4185aad,,False,0.0,low,,0.6417119532626283,0,0.6417119532626283,18309.0
fdc12cf9-2cec-42e1-a8c0-0f620ceb3d2b,,False,0.0711,low,email_quality,0.6224458652298275,0,0.6492899642119867,14066.0
8354f54b-75e3-4dc7-88f5-ea563852e7c6,,False,0.0,low,,0.6316937963338795,0,0.6316937963338795,25333.0
79a9fefd-da41-417d-9d9b-0972ddf96dd8,,False,0.0642,low,interaction_sparse_inconsistency,0.5832313247230247,0,0.6099878736758066,42233.0
97dd308f-1c9e-4652-a35a-9d53ddb9e2b4,,False,0.0,low,,0.6219845238546639,0,0.6219845238546639,33523.0
4d063f1c-319e-401c-8bdf-8a799eb7c25f,,False,0.0711,low,email_quality,0.615779770812454,0,0.6430978291076885,17424.0
33ff75ab-baed-4a47-afa8-e21c25925f76,functional,True,0.0,low,,0.647436593836271,0,0.647436593836271,14988.0
a52c3903-d872-4c92-a71e-ad98e8bfc985,multi,True,0.1698,low,education_profession,0.6887335017604346,1,0.7415865531615128,1576.0
78072e98-928c-4b16-9256-0d6e03a679e6,,False,0.0711,low,email_quality,0.6351237117621632,0,0.6610664158558734,9688.0
d7ce453a-2d5e-4a21-bbed-9d6fa43fcd1e,,False,0.0711,low,email_quality,0.6376975710365007,0,0.6634572737358055,9070.0
665e031f-8c8a-477d-a659-e5d2158fe5e0,,False,0.0,low,,0.6074352549974402,0,0.6074352549974402,43564.0
2d75c64e-a469-4df2-83b3-73e22944a032,,False,0.0,low,,0.6403168155767583,0,0.6403168155767583,19163.0
12f44f71-4efb-41d6-80f8-6ffa224f623f,,False,0.0,low,,0.6202537111980859,0,0.6202537111980859,34936.0
0bd591c3-7579-456d-a879-187803dc3138,,False,0.0,low,,0.5776728234043648,0,0.5776728234043648,47798.0
68b915fd-b73c-4c84-82e1-272620c745d4,,False,0.0,low,,0.651040317877056,0,0.651040317877056,13261.0
1794c2da-7cf5-45d0-8e16-64f2a809d121,,False,0.0,low,,0.6367401156809518,0,0.6367401156809518,21561.0
affa6d4a-5440-4eb7-b8c2-00c0352be887,,False,0.0,low,,0.5862421722736684,0,0.5862421722736684,47180.0
8817ef34-25a5-4702-bc58-0a4c954b2760,,False,0.0,low,,0.6111276458976047,0,0.6111276458976047,41533.0
28a73318-4e87-475b-b027-9447ecd48104,,False,0.0,low,,0.5509729541512347,0,0.5509729541512347,48939.0
61abae62-caa4-434e-bd05-15f136bc0c9d,,False,0.3405,medium,salary_profession|education_salary|interaction_sparse_inconsistency,0.6273482522914134,0,0.7542361723861872,1085.0
ce157194-513e-4d7e-aa54-0cf41a1439f7,,False,0.0,low,,0.6108367510409272,0,0.6108367510409272,41711.0
968fc2d2-d6f7-4732-82e8-78f1879c3201,,False,0.1307,low,email_quality,0.644588278550865,0,0.6910405905442669,4953.0
c900b16e-8711-4f04-89b6-ab29e3447656,,False,0.0,low,,0.6009253732090117,0,0.6009253732090117,45950.0
9c7bedd5-cd18-45bf-802b-e12a90502450,,False,0.0,low,,0.6196336807127115,0,0.6196336807127115,35429.0
cf3be6e3-59bc-46ce-80e2-1b29d0b7554e,,False,0.0,low,,0.6410276190015958,0,0.6410276190015958,18713.0
5468ef3a-cd0e-42eb-b18a-8d6721ef42b0,,False,0.0,low,,0.6357103228433414,0,0.6357103228433414,22257.0
5627196c-79ce-48c5-84b0-ad8f1f16430a,,False,0.0,low,,0.6419457650488731,0,0.6419457650488731,18157.0
67f2f8f5-68e7-4855-9144-c9d62d051230,,False,0.2474,low,education_salary,0.6345413596023913,0,0.7249558272367598,2403.0
b6101661-4c4e-440f-a211-107c49c0eaff,,False,0.0,low,,0.6177984228066098,0,0.6177984228066098,36905.0
c3625414-ecc3-4053-8de0-bf1b90afc295,,False,0.0,low,,0.6140607783490518,0,0.6140607783490518,39617.0
b71e9e6c-65d4-41b3-a084-134f129656cd,,False,0.0,low,,0.6251484330736985,0,0.6251484330736985,30859.0
da53af03-efea-45bc-83a2-23786b4ab7a1,,False,0.0711,low,email_quality,0.6442057844772395,0,0.6695027532009078,7701.0
3eb6d879-8503-4036-96c9-8402e656e5ce,,False,0.0,low,,0.5978936197176408,0,0.5978936197176408,46537.0
606e9087-9486-4f9b-b17b-4b5af10824d9,,False,0.0,low,,0.6013306801744671,0,0.6013306801744671,45824.0
571a3e8d-3572-4fa2-82d4-1f84ebd34ab6,,False,0.0711,low,email_quality,0.6320567784114834,0,0.658217541466427,10545.0
a690b23f-b710-49b3-83bb-5c7bcd479e03,,False,0.0,low,,0.6117525208119521,0,0.6117525208119521,41151.0
71db35b6-2932-4dc0-90db-1c2a1d22a266,,False,0.0,low,,0.6239124507316705,0,0.6239124507316705,31929.0
9ba019a6-f668-4462-b1d7-8837685112c9,,False,0.0,low,,0.6190591706503811,0,0.6190591706503811,35908.0
4e35d3db-112e-4bfb-8b9b-8bcc33f7f29c,,False,0.0,low,,0.6342817199271781,0,0.6342817199271781,23321.0
7363d545-16df-4b41-9208-0e02639b74ff,,False,0.0,low,,0.6153016576691316,0,0.6153016576691316,38747.0
7ba0369d-0ca7-4645-8cb9-165357c7e53d,,False,0.0,low,,0.6415242356324435,0,0.6415242356324435,18409.0
442515e0-899e-491b-8df9-55639775f82a,,False,0.0,low,,0.6182199528260055,0,0.6182199528260055,36574.0
c5313737-fd52-461f-a4f3-ad17d40ddbeb,,False,0.0,low,,0.6090156913912111,0,0.6090156913912111,42764.0
fbbe5b62-580a-482b-b406-92bfa4f1cab8,,False,0.0,low,,0.6118285807382675,0,0.6118285807382675,41104.0
25a1027d-6ffe-494c-a4ef-bcd05a6c0c6f,,False,0.0711,low,email_quality,0.6448514588117749,0,0.6701025200902577,7574.0
4c65b0a7-ade6-4abc-9cbe-2db85476a52d,financial_scam,True,0.0,low,,0.6351855036673736,0,0.6351855036673736,22626.0
c9bdbd4e-9e48-4526-afd0-f0c78ab7ba7f,,False,0.0,low,,0.6075579545295101,0,0.6075579545295101,43506.0
b9bb9c4a-db82-4750-a96f-53ff1d3b02f6,,False,0.0,low,,0.6134164016497508,0,0.6134164016497508,40074.0
20d5e2b8-cfa8-4003-a2b3-1cd8d4643036,,False,0.0642,low,interaction_sparse_inconsistency,0.6041481685129759,0,0.6295618560944429,27035.0
7c182022-f659-491f-ab06-b2dfb069d2dc,,False,0.0711,low,email_quality,0.6165185794418764,0,0.6437841084435589,17015.0
31dc6856-9a2d-4fe3-8c28-9549d0192b57,,False,0.0,low,,0.597381021088295,0,0.597381021088295,46608.0
647ea6b3-e581-4800-ab42-2acfc1e16ce1,,False,0.0,low,,0.632879016763383,0,0.632879016763383,24379.0
b41858db-f42d-4f2e-b01b-4ffb15267db2,,False,0.0,low,,0.6360041753414036,0,0.6360041753414036,22055.0
14a773ef-23f0-4744-b6a1-5b58930acd69,,False,0.0711,low,email_quality,0.6347280728371082,0,0.6606989068583897,9776.0
d8a6aacd-bc1b-4099-a6d2-2a72300c2158,,False,0.0,low,,0.6262140887833278,0,0.6262140887833278,29936.0
898ac425-d8f6-46ef-985e-76af51aee37f,,False,0.0,low,,0.618352864286575,0,0.618352864286575,36452.0
ec24a5b3-c97a-4b14-8bfb-d7ab0dbf8407,multi,True,0.2474,low,education_salary,0.6461822713260916,0,0.7337167774000166,1924.0
cb44ae21-7e73-44af-97ff-8ec420286438,coordinated_ring,True,0.0711,low,email_quality,0.6230461240566485,0,0.6498475446362207,13819.0
9829a9fd-7a5c-4662-aa27-14b04d4720a4,functional,True,0.3326,medium,education_profession|education_salary,0.6178962042526212,0,0.7449839267181994,1445.0
6f60625b-18ad-4b59-8c67-9788a1b96a67,,False,0.1191,low,interaction_sparse_inconsistency,0.6351397403288747,0,0.6785945972557057,6284.0
8f2a8eee-acfa-494e-b3d9-7dbc3e445c5a,,False,0.0711,low,email_quality,0.4822944590610947,0,0.5191033230218508,49384.0
9bc99ab3-0cd4-490a-951b-c7ce4c45d5a9,,False,0.0,low,,0.6416781914115792,0,0.6416781914115792,18327.0
c817f6b9-f4b4-4da7-a134-b78d20b4000b,,False,0.0,low,,0.6244227810792715,0,0.6244227810792715,31511.0
a35694c2-854a-4254-b926-0d814c25a0b6,,False,0.0,low,,0.6350066629996618,0,0.6350066629996618,22750.0
a488b977-430b-4d32-9da1-b13b83fdb51a,,False,0.0,low,,0.6015695838439169,0,0.6015695838439169,45777.0
56e004b8-1ece-4bda-ae18-d2b69a9ddcb6,,False,0.0,low,,0.635629123330185,0,0.635629123330185,22303.0
26bc6699-8425-489d-854b-1603ef41ed4b,,False,0.0,low,,0.6250459928747115,0,0.6250459928747115,30950.0
980986ab-5df6-4acb-be43-ee9d7da1a080,,False,0.0,low,,0.6285125462374453,0,0.6285125462374453,27945.0
359dc6b8-e465-494b-b832-940347e50211,,False,0.0,low,,0.6053743966712823,0,0.6053743966712823,44486.0
d886e50e-691b-48ee-9ebe-9bf622e734c9,,False,0.1307,low,email_quality,0.6000704845334455,0,0.6523412722049242,12723.0
07a4acd6-ea1a-472d-bddc-cfb0dbb69cbb,,False,0.0,low,,0.5582452672883496,0,0.5582452672883496,48729.0
4e33a9f0-41cc-4fc8-8a6b-c3119508b55e,,False,0.0,low,,0.6193800374002387,0,0.6193800374002387,35631.0
ef74cb93-e248-4268-924f-76f762de7202,,False,0.0,low,,0.6178765745305601,0,0.6178765745305601,36857.0
f2810602-9e2b-4a74-a7c6-df50e43edd08,,False,0.0711,low,email_quality,0.6181948465289593,0,0.6453411929407502,16135.0
51a0b0eb-1acf-4af9-a3dc-c8e4e5d5e6a6,,False,0.2263,low,education_salary,0.6079791218682131,0,0.6966934465894365,4404.0
bbe40547-deb4-432c-aa10-2f0675143389,,False,0.0,low,,0.6238714484808293,0,0.6238714484808293,31965.0
6fbe1eb0-3a0c-44df-8316-7693bc2d22dc,functional,True,0.5272,medium,age_experience|interaction_sparse_inconsistency,0.6048281285359929,0,0.8131627391718175,299.0
dbba18f7-35d6-4280-8a4d-9ad6a30e0b69,,False,0.1611,low,age_experience,0.6185198883905993,0,0.6799763343708738,6105.0
9bf65d0e-7453-419d-9cd3-45dc143dac26,,False,0.0711,low,email_quality,0.6177418317762995,0,0.6449203875370046,16390.0
7029bf0f-2801-4768-a7a3-28ac84c0196a,,False,0.0642,low,interaction_sparse_inconsistency,0.6314143689582095,0,0.6550775664710924,11620.0
9fc95774-c49a-4057-a37d-6eb4e3612be6,,False,0.0,low,,0.620751948991948,0,0.620751948991948,34545.0
a70c4f49-bcad-48b8-8f0c-454289c68138,,False,0.1307,low,email_quality,0.6310280126827269,0,0.6792526514250945,6194.0
59d26e2e-e8a5-4c91-ae78-54f3e2e870ec,,False,0.0711,low,email_quality,0.6047069898247477,0,0.6328123228482081,24433.0
6e350bf6-ccbc-4ef4-b81b-25ef5dab77e5,,False,0.0,low,,0.61847268759358,0,0.61847268759358,36356.0
8a4ba2db-b611-4869-b40a-bf62a85df0be,,False,0.2474,low,education_salary,0.6336787045540997,0,0.7243065930474155,2441.0
1e857be0-5b4a-4c86-834b-d58c33bca397,,False,0.2905,low,salary_profession,0.6179526744488645,0,0.7289374225214693,2152.0
e8e50ecf-afdb-4aca-8c6b-a038844b53a4,,False,0.0,low,,0.6470953646341706,0,0.6470953646341706,15176.0
ff93703a-c102-43c5-81ac-71890f583d85,,False,0.0,low,,0.6382126434977899,0,0.6382126434977899,20549.0
2b34e5ec-1cf4-4608-87ca-2a909b4b1d88,,False,0.0,low,,0.6300978110432404,0,0.6300978110432404,26600.0
baebb803-1144-4740-ac48-6caa1b1b8429,,False,0.0,low,,0.633946461956379,0,0.633946461956379,23571.0
8a6acd5e-b201-441f-9357-66527c4fc83f,,False,0.0,low,,0.6456497300107639,0,0.6456497300107639,15959.0
335fc06f-03c5-4681-b360-e8cf7b544da0,,False,0.2056,low,education_salary,0.6314282857480569,0,0.7072066301982564,3658.0
8d1ae5f0-a9f3-48c7-8cd1-5bc258025188,,False,0.0,low,,0.6088991209535441,0,0.6088991209535441,42846.0
9481c38a-b1d3-48ad-a267-7d1c266b5487,,False,0.0,low,,0.6199640344302777,0,0.6199640344302777,35161.0
22ed2d5e-d3de-434f-9a8c-d62f8d18ea9b,,False,0.0,low,,0.6303254172244538,0,0.6303254172244538,26427.0
3dcd1b1b-0e1d-40be-8198-0e4d688c26e5,,False,0.0642,low,interaction_sparse_inconsistency,0.618644898346548,0,0.6431278958726996,17408.0
83e13809-dc69-4ab2-b1a2-17c9aecc9f52,,False,0.0,low,,0.3964879258203263,0,0.3964879258203263,49886.0
6d93b6d7-51c6-480b-84a8-53db1d514190,,False,0.0,low,,0.6396669933185866,0,0.6396669933185866,19590.0
a1f4de6a-204f-46a7-8485-e31edd137993,,False,0.0,low,,0.6256884339213314,0,0.6256884339213314,30396.0
a7f16418-05db-4445-9bef-5aa93985be21,,False,0.0,low,,0.5211630852142157,0,0.5211630852142157,49369.0
5decb98d-af32-476a-baf2-a7b2870350db,,False,0.0711,low,email_quality,0.627127032589557,0,0.6536383005724395,12169.0
7edb2f7f-23d0-4d1c-ab2d-706012018f7e,,False,0.0711,low,email_quality,0.6050543102245773,0,0.6331349487676099,24197.0
5da09582-72df-4b59-8575-259bb64b3898,,False,0.2419,low,salary_profession,0.6450914551431319,0,0.7309438321440083,2067.0
70cf4c36-6d57-41d8-a467-d2102a382ca0,,False,0.0642,low,interaction_sparse_inconsistency,0.6295457966445824,0,0.6533289565000002,12315.0
ab4f902f-ad26-43c4-a823-2f0e6a5b7cc9,,False,0.0,low,,0.628905860651497,0,0.628905860651497,27603.0
4249201f-b613-45da-a25e-1b10054d3bce,,False,0.2208,low,age_experience|email_quality,0.6061502214706131,0,0.6931122525699018,4747.0
b92c796b-f1f6-497c-97d1-bc03619254d1,,False,0.11,low,interaction_sparse_inconsistency,0.6012717202471103,0,0.6451318310199281,16269.0
6597d0bf-055a-4c47-9af4-559ec2f38706,,False,0.0,low,,0.6236873674165095,0,0.6236873674165095,32101.0
ab52be90-854a-495f-8ff2-e8174b8006a1,,False,0.1239,low,education_salary|interaction_sparse_inconsistency,0.6215215384177231,0,0.6684150198077672,7913.0
740bf357-b0c5-4d45-8af8-0dac9c2f78e0,,False,0.0,low,,0.6173318462597797,0,0.6173318462597797,37265.0
7d65d4dc-a379-4461-a1a7-7b2989506269,,False,0.0,low,,0.6141865388263366,0,0.6141865388263366,39528.0
6c825282-42bd-4643-b751-761b22003e7f,,False,0.0,low,,0.590754047607349,0,0.590754047607349,47026.0
